,Index,Texte,Media,Interaction,Sujet,Données manquantes,A supprimer
1956,1.642009642610901e+18,"1curious_person :
""@jiafeisjuicycvm @akafacehots @GretaThunberg What was the purpose of that tweet?  Disagree with her of you like, but there’s no need to be ugly,""",,Autre,Loin du VE,False,False
1957,1.5964912217779364e+18,"metrobelgique :
""Voici la voiture électrique la plus rapide au monde (vidéo): Le constructeur croate Rimac vient d’établir un nouveau record de vitesse de pointe pour une voiture électrique, avec sa Nevera qui a réussi à atteindre les 412 km/h. http://dlvr.it/SdPXky""",,Racine,Sur le VE,False,False
1958,1.6439707740535767e+18,"LP_LaPresse :
""Vous êtes affectés par le verglas et les pannes d’électricité? 
Écrivez-nous : redaction+appel02@lapresse.ca""",,Racine,Proche du VE,False,False
1959,1.6439916008283914e+18,"GauthierLyne29 :
""@LP_LaPresse Et puis le tout à l’électrique, est ce une bonne idée?""",,Autre,Sur le VE,False,False
1960,1.644060191980245e+18,"fredmorin74 :
""@GauthierLyne29 @LP_LaPresse Les pompes à essence, elles fonctionnent comment tu penses cocotte?? Vous vous ridiculisez à chaque tweet""",,Désaccord,Sur le VE,False,False
1961,1.6442641400289526e+18,"PlantePierLuc :
""@fredmorin74 @GauthierLyne29 @LP_LaPresse la Plus par des station de service sont équiper de génératrice en cas de panne !!! et c'est tres facille de stocker a la maison un 20 litres d'essence en cas de besoin !!!""",,Désaccord,Proche du VE,False,False
1962,1.6442878879643607e+18,"fredmorin74 :
""@PlantePierLuc @GauthierLyne29 @LP_LaPresse C'est aussi facile de se servir de sa voiture électrique pour alimenter sa maison champion!! Ce n'est pas la plupart des stations services qui ont une génératrice pour alimenter les pompes mon sacheux,il y avait de longues files pour ceux qui avaient de l'électricité""",,Désaccord,Sur le VE,False,False
1963,1.6446602325665833e+18,"PlantePierLuc :
""@fredmorin74 @GauthierLyne29 @LP_LaPresse et quand ta voiture électrique es vider tu l'alimente comment ta maison en plus etre a pied !!!""",,Désaccord,Sur le VE,False,False
1964,1.6446652581605827e+18,"fredmorin74 :
""@PlantePierLuc @GauthierLyne29 @LP_LaPresse Tu ne la vides pas crétin et tu vas à une borne de recharge... autre question?""",,Désaccord,Sur le VE,False,False
1965,1.644668854696571e+18,"PlantePierLuc :
""@fredmorin74 @GauthierLyne29 @LP_LaPresse et si il y a pas d'électricité pour la pump a gaz comment peut t'il y en avoir pour recharger ta voiture électrique ???? PS je ne vous ai pas lancer d'insulte a se que je crois""",,Désaccord,Sur le VE,False,False
1966,1.6134244238386627e+18,"BFMTV :
""🔴 ALERTE INFO
Retraites: la CGT Pétrole appelle à plusieurs jours de grèves et ""si nécessaire, l'arrêt"" du raffinage
https://l.bfmtv.com/6aI https://t.co/QqqKEvGWQB""","https://pbs.twimg.com/media/FmQI9qPWYAEGTnY?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1967,1.6137816706745303e+18,"DruetMel :
""@BFMTV Allez vite faire le plein 😂""",,Autre,Proche du VE,False,False
1968,1.6427983289695887e+18,"MbuyiItela_fmi :
""Plusieurs grands exportateurs de pétrole ont conjointement décidés de réduire leur production 
🇷🇺Russie: - de 500k barils 
🇸🇦Arabie saoudite: - de 500k barils    🇮🇶Irak : - de 211k barils
🇦🇪EAU : - de 144k barils
🇰🇼Koweït : - de 128k barils
🇨🇩Congo: silence radio
🇦🇴Angola: 🤐 https://t.co/5fTI7wbtFL""","https://pbs.twimg.com/media/FsxkX4NWAAARZZJ?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1969,1.642814539006722e+18,"birman_fabrice :
""@MbuyiItela_fmi Le pétrole et le gaz seront ds 3 ans max définitivement dans les pages d'histoire 🤦‍♂️🤣.
C pas vraiment l'avenir ni proche ni lointain.
Vs qui êtes en 🇪🇺vous avez pu remarquer à quel point l'électrique et le renouvelable progresse rapidement depuis 5 ans 😉... Groen vs dites ?! 🤔""",,Autre,Proche du VE,False,False
1970,1.6428191321219236e+18,"MbuyiItela_fmi :
""@birman_fabrice Oui l’électrique 😅😂🤐https://www.lesoir.be/439318/article/2022-04-30/france-paris-retire-149-bus-electriques-de-la-circulation-apres-deux-incendies""",,Désaccord,Sur le VE,False,False
1971,1.642822732239782e+18,"birman_fabrice :
""@MbuyiItela_fmi C'est normal ces petits soucis, ça peut arriver. 1 bus ou 2 mais dans  3 ans se sera au point, ça fait parti de ma formation l'énergie électrique 
L'autonomie est déjà de 1000 km
L'énergie électrique et nucléaire c'est l'avenir. Adios énergie fossile 😏""",,Désaccord,Sur le VE,False,False
1972,1.6428247429093868e+18,"emmanuel_moscou :
""@birman_fabrice @MbuyiItela_fmi Les allemands font tout pour faire capoter le nucléaire français. Hormis le gaz ou le charbon, comment vous comptez alimenter les voitures électriques (qui viendront de Chines grâce à du mazout)?""",,Autre,Sur le VE,False,False
1973,1.642980252824621e+18,"FabaVivilight :
""@emmanuel_moscou @birman_fabrice @MbuyiItela_fmi La france a découvert du lithium sur son sol ou alors ils savaient mais voulaient économiser pour le futur...""",,Autre,Sur le VE,False,False
1974,1.6431279949852058e+18,"birman_fabrice :
""@FabaVivilight @emmanuel_moscou @MbuyiItela_fmi C'est pareil, il ont de l'uranium mais n'y touche pas 😉.""",,Autre,Proche du VE,False,False
1975,1.6063200615300096e+18,"Melanie_Vogel_ :
""Le racisme tue.
Le fascisme tue.
L’extrême-droite tue.

Ce sont les pires menaces pour notre sécurité collective.

Il est grand temps qu’un réveil antifasciste advienne en France.

#Paris10""",,Racine,Loin du VE,False,False
1976,1.6063269565967974e+18,"Michel_Zed_ :
""@Melanie_Vogel_ 🤥 

Page 8 du rapport d'Europol il est stipulé ceci: 
52 attaques terroristes en 3 ans causées par l'extrême gauche contre 9 pour l'ED.

En 2019 et 2020 l'EG fait plus d'attaques que le djihadisme et l'ED combinés.

Source : https://www.europol.europa.eu/cms/sites/default/files/documents/Tesat_Report_2022_0.pdf https://t.co/U0ezEornWd""","https://pbs.twimg.com/media/FkrR2K0XwAAMLTs?format=jpg&name=orig 
 ",Désaccord,Loin du VE,False,False
1977,1.6063865660789064e+18,"ClauVerbena :
""@Michel_Zed_ @Melanie_Vogel_ Ça fait bcp à lire pour elle...faut pas trop en demander...""",,Autre,Loin du VE,False,False
1978,1.6064382830509015e+18,"Le_PedroLuK :
""@ClauVerbena @Michel_Zed_ @Melanie_Vogel_ Tu sais pas lire une tendance donc bon""",,Désaccord,Loin du VE,False,False
1979,1.645087799618556e+18,"p_duval :
""-00h40 un immeuble s'effondre à Marseille 
-07h36 un jet décolle de Paris pour Lorient 
-09h28 Darmanin en week end en Bretagne, décolle dans le Jet direction Marseille 
-10h34 Darmanin est à Marseille 
-11h40 Darmanin est sur toutes les chaines infos 
-12h42 le jet redécolle… https://t.co/XFl78fbWkG""","https://pbs.twimg.com/media/FtSGlbWXgAMWg8K?format=jpg&name=orig 
 https://pbs.twimg.com/media/FtSGnLFWwAUn9rd?format=jpg&name=orig 
 ",Racine,Proche du VE,True,False
1980,1.6451030966603694e+18,"JoJom124 :
""@p_duval plutôt que de faire des simagrées et tant de dépenses inconsidérées par des sauts de puces folles en avion, il se rendrait bien plus utile en assurant aux victimes et à leurs familles les soutiens matériels et financiers nécessaires, surtout lorsque les caméras seront parties !""",,Accord,Proche du VE,False,False
1981,1.6110524908536832e+18,"laviefoods_fr :
""Et le porc sans porc est aussi sans nitrite. 🐽 https://t.co/e4uTW5y3QR""","https://pbs.twimg.com/media/Flubs9pXEBEYtmq?format=jpg&name=orig 
 ",Racine,Loin du VE,False,False
1982,1.6111015007424348e+18,"Mrnexxou :
""@laviefoods_fr Faudrait des normes pour éviter que les marques n'utilisent des mots qui ont aucun rapport avec ce qu'il vendent ducoup""",,Désaccord,Loin du VE,False,False
1983,1.6111329439587779e+18,"SixthFifteen :
""@Mrnexxou @laviefoods_fr La norme existe et c’est une loi qui est entrée en vigueur au premier octobre 2022 et qui interdit tout utilisation du jargon de la boucherie / charcuterie / poissonnerie pour tout aliments n’appartenant pas au règne animal""",,Autre,Loin du VE,False,False
1984,1.6113398234149028e+18,"laviefoods_fr :
""@SixthFifteen @Mrnexxou Le décret a été suspendu dans la foulée de sa publication en raison de doutes sur son bienfondé, donc la loi n'est jamais entrée en vigueur.""",,Désaccord,Loin du VE,False,False
1985,1.6113542794486415e+18,"Mushrambolevrai :
""@laviefoods_fr @SixthFifteen @Mrnexxou Quelle riche idée.
Je suis allergique a certains champignons et l'abruti qui me servira des escargots vegan va littéralement m'empoisonner parce que vous êtes trop cons pour comprendre qu'une appellation a un sens.
Le soja vous a poncé les neurones""",,Désaccord,Loin du VE,False,False
1986,1.6113546744010097e+18,"laviefoods_fr :
""@blasterbest @SixthFifteen @Mrnexxou En tant qu'allergique est ce que vous ne devez pas avoir le réflexe de regarder ou demander les ingrédients de ce qui vous est servi, notamment en raison des ""traces possibles"" ? 🧐""",,Autre,Loin du VE,False,False
1987,1.611355218943279e+18,"Mushrambolevrai :
""@laviefoods_fr @SixthFifteen @Mrnexxou Bah non.
Quand on me fait des escargots je vérifie pas si on me fait des champignons à la place.
La transparence incombe à l'industriel qui ici use d'une appellation trompeuse""",,Autre,Loin du VE,False,False
1988,1.611704087069823e+18,"grmpyana :
""@blasterbest @laviefoods_fr @SixthFifteen @Mrnexxou Y'a marqué en gros BACON VÉGÉTAL, et PORC SANS PORC. Si ton cerveau fait pas le lien, faut pas accuser la spéculation. Les gens achètent tout et n'importe quoi sans regarder ce qu'il y a dedans, et après ils accusent les vendeurs. Non. C'est votre faute si vous bouffez nimp.""",,Désaccord,Loin du VE,False,False
1989,1.6117131807905792e+18,"Mushrambolevrai :
""@grmpyana @laviefoods_fr @SixthFifteen @Mrnexxou Paslu""",,Désaccord,Loin du VE,False,False
1990,1.5992243471215002e+18,"elonmusk :
""I am not expressing an opinion, but did promise to conduct this poll.

Should Assange and Snowden be pardoned?""",,Racine,Loin du VE,False,False
1991,1.599253147775402e+18,"chenweihua :
""@elonmusk In fact these two were not guilty in the first place, they were heroes. Those who hunted them down are guilty of various war crimes and mass surveillance as exposed by the two.""",,Autre,Loin du VE,False,False
1992,1.59928617585621e+18,"AlexPeresviet :
""@chenweihua @elonmusk I think China should stay out of this whole onversation.""",,Désaccord,Loin du VE,False,False
1993,1.5992961279787254e+18,"servalan79 :
""@AlexPeresviet @chenweihua @elonmusk No. Unless you believe the crap you hear about China.""",,Désaccord,Loin du VE,False,False
1994,1.599324106834342e+18,"somanybotshere :
""@servalan79 @AlexPeresviet @chenweihua @elonmusk They believe the crap they here about everywhere and ignore their own country being third world.""",,Autre,Loin du VE,False,False
1995,1.6511756331399332e+18,"BFMTV :
""Salaires des enseignants: Élisabeth Borne évoque ""une hausse historique allant jusqu'à 500€ par mois"" https://t.co/Rnry8mAZrM""",https://video.twimg.com/amplify_video/1651175560733753344/vid/640x360/ZrHWymIbFIn_CXKe.mp4?tag=16,Racine,Loin du VE,False,False
1996,1.6513849063738163e+18,"PiccoDamayonaiz :
""@BFMTV Quelle menteuse, à tronquer l'information à ce point pour tromper les gens.""",,Désaccord,Loin du VE,False,False
1997,1.6514738790327992e+18,"amoenitatum :
""@PiccoDamayonaiz @BFMTV C'est du même acabit que les 1200 € de la retraite. Des mensonges, toujours des mensonges.""",,Accord,Loin du VE,False,False
1998,1.5987492312667914e+18,"tvanouvelles :
""La «sobriété énergétique» prônée: vous pourriez devoir baisser votre chauffage cet hiver https://www.tvanouvelles.ca/2022/12/02/la-sobriete-energetique-pronee-vous-pourriez-devoir-baisser-votre-chauffage-cet-hiver-1 https://t.co/IpoRtKWVo9""","https://pbs.twimg.com/media/Fi_l3cAWYAEBhsG?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1999,1.5988424912638198e+18,"MichelC24704974 :
""@tvanouvelles C'est qui le cave??? Si tu payes mon compte ok... Pour là c'est nous donc.""",,Désaccord,Proche du VE,False,False
2000,1.598874087128191e+18,"AnnickDumont7 :
""@MichelC24704974 @tvanouvelles Penses-tu qu'ils vont se gêner a distance avec les compteurs intelligents...bienvenue  au quebeckistan !""",,Autre,Proche du VE,False,False
2001,1.5990414402017075e+18,"MichelC24704974 :
""@AnnickDumont7 @tvanouvelles Tu crois qu'ils vont fermer l'électricité sans avis quand ils veulent. Ce qui est sure ceux qui ont pris l'option contrôle à distance par internet ne vont pas aimer.""",,Autre,Proche du VE,False,False
2002,1.5991614545651343e+18,"AnnickDumont7 :
""@MichelC24704974 @tvanouvelles C'est de la perversion narcissique en plein jour ! Oh excusez-moi icitte au quebeckistan on sait pas c'est quoi ça  c'est pas reconnu... je suis entrain de penser calisser mon camp d'icitte moi si ça  continue""",,Autre,Proche du VE,False,False
2003,1.6190982577072087e+18,"Elisabeth_Borne :
""3ème Comité interministériel aux Jeux Olympiques et Paralympiques.

Nos enjeux pour #Paris2024 : 
▪️renforcer la place du sport dans le pays
▪️faire de cet événement une réussite pour les athlètes et les visiteurs 

La France sera au plus haut niveau pour les accueillir. https://t.co/CgWZEQnMcK""","https://pbs.twimg.com/media/FngxSFuWAAogfyh?format=jpg&name=orig 
 https://pbs.twimg.com/media/FngxSFxXgAADsQN?format=jpg&name=orig 
 https://pbs.twimg.com/media/FngxSFvWAAEypF_?format=jpg&name=orig 
 ",Racine,Loin du VE,False,False
2004,1.619320300000387e+18,"PeronHenri :
""@Elisabeth_Borne @AOC1978 @gouvernementFR @Paris2024 Ça tombe très mal … Ne pas passer pour des idiots ne va pas être simple. 
Les présidents de sporco vont nous aider.""",,Autre,Loin du VE,False,False
2005,1.6003832321465385e+18,"franceinfo :
""""Il est sorti de ses gonds"" : face aux risques de coupures d'électricité, la colère d'Emmanuel Macron vue de l'intérieur

https://www.francetvinfo.fr/economie/energie/il-est-sorti-de-ses-gonds-face-aux-risques-de-coupures-d-electricite-la-colere-d-emmanuel-macron-vue-de-l-interieur_5528796.html https://t.co/YqoW3PFeSR""","https://pbs.twimg.com/media/FjW0BFXWYAAMMFU?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
2006,1.600383934776619e+18,"Romeo9775 :
""@franceinfo Je pense que les solutions techniques nous intéressent plus que la colère du Président.""",,Désaccord,Proche du VE,False,False
2007,1.6003852273349878e+18,"Bapi77777 :
""@Romeo9775 @franceinfo Les media sont devenus porte parole du gouv. #triste""",,Accord,Loin du VE,False,False
2008,1.6349918996973773e+18,"sandrousseau :
""☢️Le nucléaire est l'énergie de l'illusion de la maîtrise de l'homme sur la nature et de la puissance. Dans un monde où l'incertitude va devenir la norme, cette énergie nous envoie dans le mur. #Effondrement 
👉Rassemblement à Paris à l'occasion des 12 ans de #Fukushima. https://t.co/JVBDJmvIgN""","https://pbs.twimg.com/media/FrCkVZ9XsAE-jz4?format=jpg&name=orig 
 https://pbs.twimg.com/media/FrCjEXIXgAEKm_j?format=jpg&name=orig 
 https://pbs.twimg.com/media/FrCjEXtWAAEP1Ib?format=jpg&name=orig 
 https://pbs.twimg.com/media/FrCkMEPXoAAQ2T1?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
2009,1.6350051842954609e+18,"SL_1960 :
""@sandrousseau @greenpeacefr @sdnfr @MathildePanot @ErsiliaSoudais @MaximeLaisneyFi @annesouyris @EELV @EELV_Paris @EnergieEELV @EcologistesAN Cette énergie de liaison atomique est ""La Nature"" , et  vous avouez vivre dans un complot d'un ""diable"", un arrangement mental pour dénier l'être humain de l'avoir découverte. Comme @CaronAymericoff , vos facultés mentales sont limitées, c'est un fait : vos émotions débordent.""",,Désaccord,Proche du VE,False,False
2010,1.6080845466075218e+18,"EPierreMarie :
""Je suis maire, mère et grand-mère. Je passe Noël en famille chez ma fille et mes petits-enfants qui vivent désormais à New-York. Certes mon bilan carbone est mauvais mais une nécessité pour m’y rendre. C’est une 1ère pour moi aux États-Unis. Belle de douce fin d’année à vous.""",,Racine,Proche du VE,False,False
2011,1.608172149721776e+18,"xavcot :
""@EPierreMarie Cà va pour cette fois.

En revanche, pour tous les autres ✈️ durant les 7 dernières années, vous avez émis 1,3 t de CO2/an.
(moyenne 🇫🇷 0,48 t/an ✈️)

Je ne sais pas si une élue EELV doit être exemplaire, mais c'est pas gagné pour passer sous les 2 t/an au global.

#saccageparis""",,Autre,Proche du VE,False,False
2012,1.6081722558208737e+18,"xavcot :
""@EPierreMarie Détail de vos voyages publiés sur instagram

✈️ 2022 Dolomites puis La Corogne 0,8t
✈️ 2021 Helsinki 0,8t
✈️ 2020 Montagne (destination inconnue)
✈️ 2019 Monténégro 0,7t
✈️ 2018 Naples 0,62t
✈️ 2018 Ljubljana 0,46t
✈️ 2017 Varsovie 0,7t
✈️ 2016 Chili 5t

Total 9,08 t sur 7 ans""",,Thread,Proche du VE,False,False
2013,1.608507342617981e+18,"Fleodo75 :
""@xavcot @EPierreMarie Vos calculs se basent sur quoi, ils me paraissent extrêmement élevé.

Quand je prend les chiffres que donne Google flights (qui prennent en compte les effets non co2) on est bien en deçà.""",,Désaccord,Proche du VE,False,False
2014,1.6085180405216911e+18,"xavcot :
""@Fleodo75 @EPierreMarie J'ai utilisé ce site
https://www.climatmundi.fr/calcul-des-emissions-de-co2-avion-_l_FR_r_12_va_1.html""",,Autre,Proche du VE,False,False
2015,1.6086067716519567e+18,"AEffondrement :
""@xavcot @Fleodo75 @EPierreMarie Bien vu pour les voyages, par contre ce site est vraiment pas ouf pour les calculs (Eux même avaient reconnu ne plus être à jour).

Bien plus proche en calcul : https://impactco2.fr/transport""",,Autre,Proche du VE,False,False
2016,1.6086076738257756e+18,"xavcot :
""@AEffondrement @Fleodo75 @EPierreMarie Oui on me l’a déjà dit. C’est le site que j’utilise pour son ergonomie très pratique. Et qui me fait culpabiliser depuis quelques années. 
J’étudie les différents sites et méthodes de calcul en ce moment même, et publierai un erratum avec des données à jour""",,Autre,Proche du VE,False,False
2017,1.6086082114390712e+18,"AEffondrement :
""@xavcot @Fleodo75 @EPierreMarie En fait, il faut savoir que certains sites n'utilisent pas les mêmes méthodes de calculs et parfois pas les mêmes scope. 

Exemple pour la même distance avec tous les sites que j'ai pu trouver ⤵️ https://t.co/1l3nbGWOOY""","https://pbs.twimg.com/media/FlLsXa9XkAAVVs6?format=png&name=orig 
 ",Autre,Proche du VE,False,False
2018,1.6086236653144187e+18,"xavcot :
""@AEffondrement @Fleodo75 @EPierreMarie Est ce que vous avez étudié le sujet de près ? http://Impactco2.fr vous paraît-il le site le plus fiable  ?""",,Autre,Proche du VE,False,False
2019,1.6087836749711647e+18,"ThierryDoursout :
""@xavcot @AEffondrement @Fleodo75 @EPierreMarie La grosse différence avec beaucoup d’autres sites de calcul, c’est que les traînées de condensation sont prises en compte (et elles sont loin d’être négligeables dans le total) https://t.co/nqWpxXQYxW""","https://pbs.twimg.com/media/FlOMOVNXkAE3UWm?format=jpg&name=orig 
 ",Autre,Proche du VE,False,False
2020,1.6088552416043459e+18,"Fleodo75 :
""@ThierryDoursout @xavcot @AEffondrement @EPierreMarie Est ce que vous savez si Google Floghts les prends en compte ?

J’avais lu qu’il prenait en compte les effets nonCo2 mais je ne retrouve plus ça sur leur page explicative.""",,Autre,Proche du VE,False,False
2021,1.6088604659161702e+18,"ThierryDoursout :
""@Fleodo75 @xavcot @AEffondrement @EPierreMarie Pas évident d’être sûr. Cet article d’août dernier pointait du doigt l’omission de l’empreinte non CO2

1/2

https://www.euronews.com/green/amp/2022/08/25/google-flights-accused-of-airbrushing-emissions-by-changing-calculations""",,Autre,Proche du VE,False,False
2022,1.6088607788070584e+18,"ThierryDoursout :
""@Fleodo75 @xavcot @AEffondrement @EPierreMarie Mais sur son site, Google Flights indique qu’il suit la méthode préconisée par l’agence européenne de l’environnement qui l’inclut

https://support.google.com/travel/answer/9671620?hl=en

https://www.eea.europa.eu/publications/emep-eea-guidebook-2019/part-b-sectoral-guidance-chapters/1-energy/1-a-combustion/1-a-3-a-aviation/view""",,Thread,Proche du VE,False,False
2023,1.6502280937374843e+18,"journalmetro :
""Le parti de gauche réclame l’interdiction des véhicules à essence dès 2030. #polqc #qs https://journalmetro.com/actualites/national/3060389/jour-de-la-terre-trois-propositions-de-quebec-solidaire-a-la-caq/""",,Racine,Proche du VE,False,False
2024,1.6505240677813985e+18,"Patspecial3 :
""@journalmetro C’est pas la gauche. C’est l’extrême-gauche. Rigueur svp""",,Désaccord,Loin du VE,False,False
2025,1.598353909273297e+18,"franceinfo :
""Il n'y aura ""pas d'école le matin"" en cas de coupure volontaire d'électricité, confirme Pap Ndiaye

https://www.francetvinfo.fr/economie/energie/il-n-y-aura-pas-d-ecole-le-matin-en-cas-de-coupure-volontaire-d-electricite-confirme-pap-ndiaye_5515779.html https://t.co/J9cmzEJZmy""","https://pbs.twimg.com/media/Fi5-ZjPWIAY-uSc?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
2026,1.5983545665836687e+18,"Chris_Cassagne :
""@franceinfo 7e puissance mondiale... Où est-ce qu'on a merdé ?""",,Désaccord,Proche du VE,False,False
2027,1.5975534708944036e+18,"LP_LaPresse :
""L'hiver sera « coriace, tenace et riche en tempêtes » https://www.lapresse.ca/actualites/2022-11-29/l-hiver-sera-coriace-tenace-et-riche-en-tempetes.php?utm_source=dlvr.it&utm_medium=twitter""",,Racine,Loin du VE,False,False
2028,1.5976366080268902e+18,"Patrice91756291 :
""@LP_LaPresse Le blog étudiant qui pense nous en apprendre, c’est comme ça à chaque année les peurologues amateurs""",,Désaccord,Loin du VE,False,False
2029,1.6330443066959954e+18,"ByJenaate :
""Elle hérite de la maison de son oncle d'une valeur de 160 000€

L'état lui demande 130 000€ d'impôt de succession à payer sous 6 mois. 

🥶 https://t.co/WQ92g3TiJH""",https://video.twimg.com/ext_tw_video/1633043954378702851/pu/vid/1280x720/_4BXqAFEvZigjtmQ.mp4?tag=12,Racine,Loin du VE,False,False
2030,1.6331324185500918e+18,"p_sim0n :
""@ByJenaate 1- mouais....
2- l'héritage est LE plus grand facteur d'inégalités sociale. Au dessus de 20k € on devrait taxer 100%.""",,Désaccord,Loin du VE,False,False
2031,1.6331479522260746e+18,"RocwoSifwedi :
""@p_sim0n @ByJenaate Pourquoi 20k ?
Donc si tes parents triment pour ton avenir ça compte pas ?
C'est nada 20k t'achète à peine une voiture.
N'importe qui qui a un peu bossé aura plus à léguer à ses enfants.""",,Désaccord,Proche du VE,False,False
2032,1.6332102250490757e+18,"EzequielBarada :
""@RocwoSifwedi @p_sim0n @ByJenaate Non puisque selon les gauchistes tu dois trimer de ton vivant et aussi au moment de ta mort. Ils veulent combattre la richesse et maintenir tout le monde dans la pauvreté""",,Accord,Loin du VE,False,False
2033,1.6386100862673306e+18,"emma_ducros :
""""il nous reste 735 jours, et donc on a décidé d'occuper celui-ci à peindre une préfecture en orange. On lâche rien"".""",https://twitter.com/derniere_renov/status/1638540723053113344,Racine,Proche du VE,False,False
2034,1.6388021888846397e+18,"ericeri77266379 :
""@emma_ducros Très con""",,Autre,Proche du VE,False,False
2035,1.5979987448589435e+18,"_Lia27 :
""Je suis Lia, une intelligence artificielle! Tu peux me suivre ou venir discuter avec moi! https://t.co/Ep2efFZLl8""",https://video.twimg.com/amplify_video/1597998449076703233/vid/720x720/jkDcYLdj6MMzGwiY.mp4?tag=14,Racine,Loin du VE,False,False
2036,1.5980695557837005e+18,"unstoppinho :
""@_Lia27 Elle capte rien https://t.co/GOoO9TvAJ8""","https://pbs.twimg.com/media/Fi17w9rXgAIjz8B?format=png&name=orig 
 https://pbs.twimg.com/media/Fi17x76XgAEGvAp?format=png&name=orig 
 ",Désaccord,Loin du VE,False,False
2037,1.599181155051352e+18,"Exnoov :
""@unstoppinho @_Lia27 mdrr le prout est masterclass""",,Accord,Loin du VE,False,False
2038,1.627269264913666e+18,"CartesDuMonde :
""#Chine 🇨🇳

Cet immense bâtiment de 26 étages va servir à l'élevage de 600k à 650k porcs à Ezhou (proche Wuhan). Le coût du projet : 580 millions d'euros.

4 autres projets dans la même ville sont prévus avec pour objectif l'élevage de 3 millions de porcs.

https://t.co/XZxByJAEan""",https://video.twimg.com/ext_tw_video/1626700283123310593/pu/vid/720x1280/PZ9QpTGZ9qZ-xqMw.mp4?tag=12,Racine,Loin du VE,False,False
2039,1.6273982465941258e+18,"MystereFreeze :
""@CartesDuMonde ce n’est pas Développement Durable ce type d’elevage. Ils font aucun effort pour l’environnement. Ça me soule.""",,Désaccord,Proche du VE,False,False
2040,1.62742134901769e+18,"_ThDa :
""@MystereFreeze @CartesDuMonde Je sais pas, c'est pas évident.

Pour du porc élevé en plein air c'est maximum 100 porc à l'hectare.
On épargne donc des milliers d'hectares de forêt et d'espace vert en produisant les porcs dans ces bâtiments.

C'est peut être mieux pour l'environnement.""",,Désaccord,Proche du VE,False,False
2041,1.6276865013990277e+18,"16312821k :
""@_ThDa @MystereFreeze @CartesDuMonde Il a aussi des économies au niveau du transport, voir la récupération du méthane...

D'un point de vu écolo ça paraît positif""",,Accord,Proche du VE,False,False
2042,1.6367746407092552e+18,"MisssVicky :
""J’aimerais avoir un chum juste pour qu’il puisse aller faire mon changement d’huile! 😂""",,Racine,Proche du VE,False,False
2043,1.636788935622787e+18,"SylvieGeo :
""@MisssVicky écoute le département service chez mon concessionnaire le top. Viennent chercher l'auto à la maison et la rapporte. Mais je leur fais des biscuits ou des petits gateaux 😂😂😂""",,Autre,Proche du VE,False,False
2044,1.6367951278544118e+18,"MisssVicky :
""@SylvieGeo Oh my! C’est du service ça!""",,Accord,Proche du VE,False,False
2045,1.6080902098826732e+18,"EELV :
""🟢Vous souhaitez nous aider financièrement ? Il semble que nous avons besoin de recruter un ou une graphiste ...

👉Aidez l'écologie, faites un don ! Rendez-vous sur http://donner.eelv.fr 

#EELV https://t.co/YVYmorxpTU""","https://pbs.twimg.com/media/FlEVAUwX0AcW0UF?format=jpg&name=orig 
 ",Racine,Loin du VE,False,False
2046,1.608340497101394e+18,"PhalleneTigris2 :
""@EELV https://t.co/3euKxgkw0m""",https://video.twimg.com/tweet_video/FlH5J0CXEAIWzFt.mp4,Désaccord,Loin du VE,False,False
2047,1.591821906516353e+18,"BFMTV :
""🔴 ALERTE INFO 
Retour des maths obligatoires pour tous les lycéens dès la première à la rentrée 2023 
https://www.bfmtv.com/societe/retour-des-maths-obligatoires-pour-tous-les-lyceens-des-la-premiere-a-la-rentree-2023_AD-202211130214.html https://t.co/BLIhyvQASm""","https://pbs.twimg.com/media/FhdJliuXwAEMW-r?format=jpg&name=orig 
 ",Racine,Loin du VE,False,False
2048,1.5918246349993615e+18,"cfhinor :
""@BFMTV Creuser un trou et le reboucher, c'est du travail!""",,Désaccord,Loin du VE,False,False
2049,1.5918583902840054e+18,"SayahHajji :
""@cfhinor @BFMTV L’EN fonctionne comme un bagne elle est pas belle la vie !

On creuse les années paires et on rebouche les impaires 

Aucune finalité, juste garder tout le monde occupé""",,Accord,Loin du VE,False,False
2050,1.6403232800526664e+18,"L_ThinkTank :
""[ 🇺🇸 ÉTATS-UNIS ]

🔸 « Ce n'est pas un hasard si l'État profond me poursuit encore plus durement depuis que j'ai promis de mettre fin rapidement à la guerre en Ukraine. » - Donald Trump affirmant qu'il empêcherait la troisième guerre mondiale en cas de réélection. https://t.co/5sj1o5aOSu""",https://video.twimg.com/ext_tw_video/1640258540131569665/pu/vid/720x406/F9fTW0w3g9gUzzul.mp4?tag=12,Racine,Loin du VE,False,False
2051,1.6403263184273695e+18,"Augustin_senlis :
""@L_ThinkTank Mdr il a pas mis fin au conflit d'Israël et la Palestine 😂😂. Comédien""",,Désaccord,Loin du VE,False,False
2052,1.6405900488934973e+18,"FrenchCop69 :
""@Augustin_senlis @L_ThinkTank Pas même Obama un des présidents les plus meurtrier. Trump = 0 guerre. Obama prix nobel de la paix ☮️""",,Désaccord,Loin du VE,False,False
